seed,fold,epoch,g_physics,g_esm
2027,2,32,0.43081754446029663,0.7450582385063171
2027,2,33,0.4088006019592285,0.7349938154220581
2027,2,34,0.4124928116798401,0.729902446269989
2027,2,35,0.4410504996776581,0.713212251663208
2027,2,36,0.43038246035575867,0.7165509462356567
2027,2,37,0.41302263736724854,0.7028321623802185
2027,2,38,0.39091604948043823,0.6981199383735657
2027,2,39,0.4076692461967468,0.7025324106216431
2027,2,40,0.3908346891403198,0.6944677233695984
2027,2,41,0.39618387818336487,0.677679181098938
2027,2,42,0.3739599883556366,0.681430459022522
2027,2,43,0.38041743636131287,0.6909751296043396
2027,2,44,0.37464043498039246,0.6677607297897339
2027,2,45,0.36895185708999634,0.6854760050773621
2027,2,46,0.3671821355819702,0.676278293132782
2027,2,47,0.35902243852615356,0.6495391726493835
2027,2,48,0.3446636497974396,0.6695966124534607
2027,2,49,0.361432284116745,0.6458678245544434
2027,2,50,0.3373323976993561,0.663649320602417
2027,2,51,0.34230437874794006,0.6649531722068787
2027,3,0,0.5109102129936218,0.5382785797119141
2027,3,1,0.5006990432739258,0.5397630929946899
2027,3,2,0.4960015118122101,0.5415593385696411
2027,3,3,0.49491798877716064,0.5395936965942383
2027,3,4,0.4924948215484619,0.5413024425506592
2027,3,5,0.48893076181411743,0.546859085559845
2027,3,6,0.4849221110343933,0.5605493783950806
2027,3,7,0.4885868430137634,0.5648006796836853
2027,3,8,0.4887942373752594,0.5729045867919922
2027,3,9,0.4866725504398346,0.5902551412582397
2027,3,10,0.4965152144432068,0.6080925464630127
2027,3,11,0.49526840448379517,0.6287054419517517
2027,3,12,0.5000859498977661,0.6492746472358704
2027,3,13,0.49924436211586,0.6719642877578735
2027,3,14,0.5131176710128784,0.6962223052978516
2027,3,15,0.5084158182144165,0.7198086977005005
2027,3,16,0.5160220861434937,0.7391789555549622
2027,3,17,0.5142802000045776,0.7510277628898621
2027,3,18,0.5194942355155945,0.7566882371902466
2027,3,19,0.525897204875946,0.7793138027191162
2027,3,20,0.5195038318634033,0.7857531309127808
2027,3,21,0.5291187167167664,0.7840073108673096
2027,3,22,0.5312612652778625,0.7924030423164368
2027,3,23,0.5225666761398315,0.7824477553367615
2027,3,24,0.5251204967498779,0.7751710414886475
2027,3,25,0.48563867807388306,0.7766126990318298
2027,3,26,0.49406272172927856,0.7659756541252136
2027,3,27,0.4383368194103241,0.77446049451828
2027,3,28,0.44356828927993774,0.7493168115615845
2027,3,29,0.43999776244163513,0.7475885152816772
2027,3,30,0.4583691656589508,0.7195866703987122
2027,3,31,0.4094651937484741,0.7486729621887207
2027,3,32,0.41244304180145264,0.7110753059387207
2027,3,33,0.4018714129924774,0.7071264386177063
2027,3,34,0.3916316330432892,0.6811206936836243
2027,3,35,0.3863026797771454,0.7145668864250183
2027,3,36,0.38985201716423035,0.6994631886482239
2027,3,37,0.3709445893764496,0.6793451309204102
2027,3,38,0.3639002740383148,0.6674293279647827
2027,3,39,0.36567598581314087,0.6601482629776001
2027,3,40,0.3363010585308075,0.6638639569282532
2027,3,41,0.34982049465179443,0.6672487258911133
2027,3,42,0.3476890027523041,0.6770235300064087
2027,3,43,0.36013877391815186,0.6446279287338257
2027,3,44,0.35035282373428345,0.6383554935455322
2027,3,45,0.3244497776031494,0.6590335965156555
2027,3,46,0.3448333740234375,0.6324947476387024
2027,3,47,0.32716694474220276,0.6516854166984558
2027,3,48,0.3240499198436737,0.62920743227005
2027,3,49,0.32630103826522827,0.6156898140907288
2027,3,50,0.3292500972747803,0.6159883141517639
2027,4,0,0.5005649924278259,0.4979182779788971
2027,4,1,0.4974609911441803,0.4974457323551178
2027,4,2,0.4948793351650238,0.4980619549751282
2027,4,3,0.49171319603919983,0.49484333395957947
2027,4,4,0.48770588636398315,0.49809908866882324
2027,4,5,0.4902498126029968,0.5026653409004211
2027,4,6,0.4838443100452423,0.5135308504104614
2027,4,7,0.47808417677879333,0.5270889401435852
2027,4,8,0.49090319871902466,0.5353138446807861
2027,4,9,0.48700541257858276,0.5501807332038879
2027,4,10,0.4879002869129181,0.5639145374298096
2027,4,11,0.49655357003211975,0.5963770747184753
2027,4,12,0.4879136085510254,0.612966775894165
2027,4,13,0.4900617301464081,0.636798620223999
2027,4,14,0.49395236372947693,0.6675832867622375
2027,4,15,0.49649131298065186,0.6944328546524048
2027,4,16,0.4990825653076172,0.7120293378829956
2027,4,17,0.5059504508972168,0.7360179424285889
2027,4,18,0.5141773223876953,0.7438768744468689
2027,4,19,0.5183228254318237,0.7420422434806824
2027,4,20,0.5146668553352356,0.74881911277771
2027,4,21,0.523973286151886,0.769493818283081
2027,4,22,0.5188402533531189,0.7828602194786072
2027,4,23,0.5258671045303345,0.754002571105957
2027,4,24,0.5060663223266602,0.7714433073997498
2027,4,25,0.444514662027359,0.7778521776199341
2027,4,26,0.44929200410842896,0.7800639867782593
2027,4,27,0.4208613932132721,0.7673577666282654
2027,4,28,0.4323347210884094,0.7589765787124634
2027,4,29,0.40126246213912964,0.7553851008415222
2027,4,30,0.4228857159614563,0.735655665397644
2027,4,31,0.3929702341556549,0.721714973449707
2027,4,32,0.39301249384880066,0.7217926979064941
2027,4,33,0.37152910232543945,0.7201750874519348
2027,4,34,0.36523813009262085,0.7167921662330627
2027,4,35,0.3688596785068512,0.7081385254859924
2027,4,36,0.34354865550994873,0.7244036793708801
2027,4,37,0.34164413809776306,0.6995453834533691
2027,4,38,0.33135268092155457,0.6851485371589661
2027,4,39,0.3306333124637604,0.6965304613113403
2027,4,40,0.3147531747817993,0.6785765886306763
2027,4,41,0.31889861822128296,0.6777811646461487
2027,4,42,0.3136657476425171,0.6818393468856812
2027,4,43,0.3044373393058777,0.6553742289543152
2027,4,44,0.3027665317058563,0.6432551145553589
2027,4,45,0.29649659991264343,0.6595800518989563
2027,4,46,0.3013434410095215,0.6341309547424316
2027,4,47,0.2917059361934662,0.6100674867630005
2027,4,48,0.2983883023262024,0.6449880003929138
2028,0,0,0.4986152946949005,0.510414183139801
2028,0,1,0.5002638697624207,0.5078298449516296
2028,0,2,0.498471200466156,0.5062147974967957
2028,0,3,0.4979466497898102,0.5033142566680908
2028,0,4,0.48945119976997375,0.5074140429496765
2028,0,5,0.48776698112487793,0.5120185017585754
2028,0,6,0.4813052713871002,0.5209921598434448
2028,0,7,0.48182013630867004,0.5259713530540466
2028,0,8,0.4835699796676636,0.5494704842567444
2028,0,9,0.4882661700248718,0.5610828995704651
2028,0,10,0.48830246925354004,0.5835399627685547
2028,0,11,0.4959210455417633,0.6045118570327759
2028,0,12,0.4980711340904236,0.620989978313446
2028,0,13,0.49410301446914673,0.6380045413970947
2028,0,14,0.48868677020072937,0.676239013671875
2028,0,15,0.4941207468509674,0.7029348015785217
2028,0,16,0.5091292858123779,0.7190291881561279
2028,0,17,0.49664515256881714,0.7404642105102539
2028,0,18,0.5113380551338196,0.7603557109832764
2028,0,19,0.5239914059638977,0.7684489488601685
2028,0,20,0.5191666483879089,0.7878283262252808
2028,0,21,0.5218490958213806,0.7950804233551025
2028,0,22,0.5105003118515015,0.8039824366569519
2028,0,23,0.5256998538970947,0.802646815776825
2028,0,24,0.5021250247955322,0.8021628260612488
2028,0,25,0.49502962827682495,0.8051602244377136
2028,0,26,0.4707028269767761,0.8068423867225647
2028,0,27,0.4636172354221344,0.8033981919288635
2028,0,28,0.44731971621513367,0.7977086305618286
2028,0,29,0.42958009243011475,0.7896268963813782
2028,0,30,0.43121376633644104,0.774430513381958
2028,0,31,0.39060693979263306,0.7844437956809998
2028,0,32,0.4014182388782501,0.7462866902351379
2028,0,33,0.4011514484882355,0.7399778366088867
2028,0,34,0.38060319423675537,0.7334855198860168
2028,0,35,0.35831305384635925,0.7264285087585449
2028,0,36,0.33992525935173035,0.7273021936416626
2028,0,37,0.3391213119029999,0.6996440291404724
2028,0,38,0.34686973690986633,0.6858747601509094
2028,0,39,0.34370481967926025,0.6924517154693604
2028,0,40,0.368308424949646,0.6479966640472412
2028,0,41,0.3624999523162842,0.6510457992553711
2028,0,42,0.3520548939704895,0.6497527956962585
2028,0,43,0.34321165084838867,0.6703805327415466
2028,0,44,0.33339136838912964,0.657945990562439
2028,0,45,0.3226124346256256,0.6485177278518677
2028,0,46,0.33862417936325073,0.6280849575996399
2028,0,47,0.34248247742652893,0.6201909780502319
2028,0,48,0.3092128038406372,0.6514196395874023
2028,0,49,0.3201233446598053,0.6381666660308838
2028,1,0,0.4954126477241516,0.5139167308807373
2028,1,1,0.5025185346603394,0.5133600831031799
2028,1,2,0.503065288066864,0.5166640281677246
2028,1,3,0.5022062659263611,0.514089047908783
2028,1,4,0.5002357363700867,0.5153444409370422
2028,1,5,0.4937690496444702,0.5224446654319763
2028,1,6,0.4942731261253357,0.5330426692962646
2028,1,7,0.49461227655410767,0.5441880226135254
2028,1,8,0.5037090182304382,0.5535098314285278
2028,1,9,0.49633410573005676,0.5733934044837952
2028,1,10,0.4984475076198578,0.5986385941505432
2028,1,11,0.5099931359291077,0.6106334924697876
2028,1,12,0.504550039768219,0.6397490501403809
2028,1,13,0.5132667422294617,0.664389967918396
2028,1,14,0.5130423307418823,0.6973886489868164
2028,1,15,0.512952983379364,0.7193106412887573
2028,1,16,0.5349969863891602,0.737029492855072
2028,1,17,0.5239534974098206,0.757756233215332
2028,1,18,0.5315888524055481,0.7634786367416382
2028,1,19,0.5331956744194031,0.7835364937782288
2028,1,20,0.5380624532699585,0.7880254983901978
2028,1,21,0.5481863021850586,0.7884471416473389
2028,1,22,0.5459727048873901,0.7892034649848938
2028,1,23,0.5465077757835388,0.7997246384620667
2028,1,24,0.5586491227149963,0.8019232153892517
2028,1,25,0.5222380757331848,0.8068224191665649
2028,1,26,0.5130587220191956,0.7939149737358093
2028,1,27,0.4868618845939636,0.7935336232185364
2028,1,28,0.47377368807792664,0.7871365547180176
2028,1,29,0.4689686894416809,0.7815992832183838
2028,1,30,0.470177561044693,0.7768862247467041
2028,1,31,0.46014833450317383,0.766822874546051
2028,1,32,0.4475601613521576,0.7504708170890808
2028,1,33,0.44063031673431396,0.7273675203323364
2028,1,34,0.4141020178794861,0.7565262317657471
2028,1,35,0.40211939811706543,0.752162516117096
2028,1,36,0.38842958211898804,0.7476233839988708
2028,1,37,0.41322582960128784,0.7302583456039429
2028,1,38,0.36647501587867737,0.7267075181007385
2028,1,39,0.3732096552848816,0.6958736181259155
2028,1,40,0.38382062315940857,0.6943792700767517
2028,1,41,0.35874515771865845,0.6968513131141663
2028,1,42,0.3474411070346832,0.6869401335716248
2028,1,43,0.3397199809551239,0.6960957050323486
2028,1,44,0.3554830253124237,0.6646889448165894
2028,1,45,0.3421044945716858,0.6733068227767944
2028,1,46,0.3368483781814575,0.6777871251106262
2028,1,47,0.3436069190502167,0.6710833311080933
2028,1,48,0.3217678666114807,0.6783987879753113
2028,1,49,0.3392004370689392,0.678440511226654
2028,1,50,0.332460880279541,0.6681181788444519
2028,1,51,0.34049803018569946,0.6644307971000671
2028,1,52,0.3204023838043213,0.6861193180084229
2028,1,53,0.31549498438835144,0.6495171189308167
2028,2,0,0.5123311281204224,0.5114795565605164
2028,2,1,0.5063824653625488,0.5109643936157227
2028,2,2,0.4959299564361572,0.5100187063217163
2028,2,3,0.4943943917751312,0.5102216601371765
2028,2,4,0.4916018843650818,0.5089133381843567
2028,2,5,0.4854636490345001,0.5070034861564636
2028,2,6,0.4856330156326294,0.5187498927116394
2028,2,7,0.48694542050361633,0.5276491045951843
2028,2,8,0.4898837208747864,0.5402911901473999
2028,2,9,0.4881711006164551,0.5583057403564453
2028,2,10,0.48992013931274414,0.5852458477020264
2028,2,11,0.485248327255249,0.6062598824501038
2028,2,12,0.5023860335350037,0.6254525780677795
2028,2,13,0.5121835470199585,0.6452730298042297
2028,2,14,0.5006742477416992,0.6664039492607117
2028,2,15,0.4996275305747986,0.6959477663040161
2028,2,16,0.5159900784492493,0.7083330154418945
2028,2,17,0.5113400220870972,0.7334824204444885
2028,2,18,0.5167029500007629,0.7454758286476135
2028,2,19,0.5203222632408142,0.7588151693344116
2028,2,20,0.5280652046203613,0.7836581468582153
2028,2,21,0.5268464088439941,0.7884756922721863
2028,2,22,0.5183424949645996,0.7929025888442993
2028,2,23,0.5183733701705933,0.7900040745735168
2028,2,24,0.5077264904975891,0.7935343980789185
2028,2,25,0.4852225184440613,0.7878309488296509
2028,2,26,0.4866376519203186,0.7916703820228577
2028,2,27,0.476826936006546,0.7730001211166382
2028,2,28,0.45474621653556824,0.7729334235191345
2028,2,29,0.4574517607688904,0.7699391841888428
2028,2,30,0.4514336884021759,0.7713145017623901
2028,2,31,0.4186374247074127,0.7568495273590088
2028,2,32,0.3934226930141449,0.7532216906547546
2028,2,33,0.41100838780403137,0.7395347356796265
2028,2,34,0.37146711349487305,0.7501447200775146
2028,2,35,0.3959096670150757,0.7299469113349915
2028,2,36,0.3827453553676605,0.7258710861206055
2028,2,37,0.3774987459182739,0.7194198966026306
2028,2,38,0.3869592249393463,0.695433497428894
2028,2,39,0.36792898178100586,0.6933143734931946
2028,2,40,0.3707461357116699,0.7053911685943604
2028,2,41,0.36495670676231384,0.6842061877250671
2028,2,42,0.37096095085144043,0.6746622323989868
2028,2,43,0.3425418734550476,0.6653094291687012
2028,2,44,0.3239123225212097,0.6758359670639038
2028,2,45,0.33326342701911926,0.6746543645858765
2028,2,46,0.34706977009773254,0.6752588748931885
2028,2,47,0.3438119888305664,0.6422626972198486
2028,2,48,0.32598626613616943,0.6553517580032349
2028,2,49,0.3453356921672821,0.6353592276573181
2028,2,50,0.3141287565231323,0.6380858421325684
2028,2,51,0.3150196373462677,0.6388934850692749
2028,2,52,0.3140559792518616,0.6253751516342163
2028,2,53,0.3052184283733368,0.612117350101471
2028,3,0,0.5030378699302673,0.5166603922843933
2028,3,1,0.4998786747455597,0.514767587184906
2028,3,2,0.4981857240200043,0.515468418598175
2028,3,3,0.49018511176109314,0.5180280804634094
2028,3,4,0.49160751700401306,0.520296573638916
2028,3,5,0.48978257179260254,0.5208468437194824
2028,3,6,0.48782628774642944,0.5268073678016663
2028,3,7,0.4864727854728699,0.5323270559310913
2028,3,8,0.4780654013156891,0.5475324392318726
2028,3,9,0.4850695729255676,0.5712873935699463
2028,3,10,0.48363322019577026,0.5878549814224243
2028,3,11,0.4956311285495758,0.6055616140365601
2028,3,12,0.4895525872707367,0.6267469525337219
2028,3,13,0.4852396845817566,0.6493366360664368
2028,3,14,0.492867112159729,0.6818750500679016
2028,3,15,0.5030632019042969,0.7023469805717468
2028,3,16,0.5016500353813171,0.720933198928833
2028,3,17,0.4890737533569336,0.7287356853485107
2028,3,18,0.5133684277534485,0.7534739971160889
2028,3,19,0.5123372077941895,0.7644461989402771
2028,3,20,0.5073700547218323,0.7762784957885742
2028,3,21,0.511444091796875,0.7925804257392883
2028,3,22,0.5187675952911377,0.7741246223449707
2028,3,23,0.5164040327072144,0.8015585541725159
2028,3,24,0.511172354221344,0.8044207096099854
2028,3,25,0.4685549736022949,0.7929803729057312
2028,3,26,0.4610643982887268,0.7709867358207703
2028,3,27,0.4172905683517456,0.7762256860733032
2028,3,28,0.4343908429145813,0.7753816843032837
2028,3,29,0.4236222803592682,0.7536087036132812
2028,3,30,0.40920111536979675,0.7466246485710144
2028,3,31,0.38777750730514526,0.7368951439857483
2028,3,32,0.3677954375743866,0.7408859729766846
2028,3,33,0.37896728515625,0.7179763317108154
2028,3,34,0.3858160674571991,0.718049168586731
2028,3,35,0.37797656655311584,0.715688943862915
2028,3,36,0.38814809918403625,0.700837254524231
2028,3,37,0.3433966338634491,0.702444851398468
2028,3,38,0.3565577268600464,0.6914050579071045
2028,3,39,0.37226608395576477,0.6914759874343872
2028,3,40,0.34217578172683716,0.7060697078704834
2028,3,41,0.34603631496429443,0.7136911153793335
2028,3,42,0.309924453496933,0.6940560936927795
2028,3,43,0.3255719542503357,0.6810529232025146
2028,3,44,0.32489848136901855,0.6584183573722839
2028,3,45,0.31229978799819946,0.663827657699585
2028,3,46,0.3173118531703949,0.6455755829811096
2028,3,47,0.3184502422809601,0.6407706141471863
2028,3,48,0.3372136056423187,0.6546241044998169
2028,3,49,0.32481369376182556,0.6472520232200623
2028,3,50,0.3160528242588043,0.641309380531311
2028,4,0,0.4871678054332733,0.515471875667572
2028,4,1,0.49088361859321594,0.515128493309021
2028,4,2,0.497205525636673,0.5162672400474548
2028,4,3,0.49431291222572327,0.5155020952224731
2028,4,4,0.4934641122817993,0.5181304812431335
2028,4,5,0.4906861484050751,0.5236044526100159
2028,4,6,0.48562386631965637,0.5351458191871643
2028,4,7,0.48554250597953796,0.5434774160385132
2028,4,8,0.4852003753185272,0.5561689138412476
2028,4,9,0.4851315915584564,0.5755607485771179
2028,4,10,0.4912872016429901,0.5942103266716003
2028,4,11,0.49042391777038574,0.6164234280586243
2028,4,12,0.4935202896595001,0.6406269669532776
2028,4,13,0.5048679113388062,0.650649905204773
2028,4,14,0.4894002676010132,0.6849837899208069
2028,4,15,0.500898540019989,0.7006801962852478
2028,4,16,0.4939807653427124,0.7343804240226746
2028,4,17,0.5158151984214783,0.7548421621322632
2028,4,18,0.5039264559745789,0.7610588669776917
2028,4,19,0.5069369077682495,0.7820935845375061
2028,4,20,0.5163222551345825,0.7923237085342407
2028,4,21,0.5215553045272827,0.8003361225128174
2028,4,22,0.5102978348731995,0.8053642511367798
2028,4,23,0.505570650100708,0.8064755201339722
2028,4,24,0.5178550481796265,0.8101170063018799
2028,4,25,0.501448929309845,0.8029806613922119
2028,4,26,0.45194196701049805,0.8044946789741516
2028,4,27,0.46872076392173767,0.7916976809501648
2028,4,28,0.4685492217540741,0.7597607970237732
2028,4,29,0.4404102563858032,0.7659078240394592
2028,4,30,0.4154159426689148,0.7633225321769714
2028,4,31,0.4136829376220703,0.7490409016609192
2028,4,32,0.434304803609848,0.7322586178779602
2028,4,33,0.40886572003364563,0.7190139293670654
2028,4,34,0.3960690200328827,0.7097119688987732
2028,4,35,0.3648470342159271,0.7150001525878906
2028,4,36,0.38045960664749146,0.6991481781005859
2028,4,37,0.3881462514400482,0.6964385509490967
2028,4,38,0.3585154414176941,0.6811081171035767
2028,4,39,0.35952281951904297,0.6719632744789124
2028,4,40,0.3314548134803772,0.6449297070503235
2028,4,41,0.32932138442993164,0.6629069447517395
2028,4,42,0.34320423007011414,0.6617875099182129
2028,4,43,0.3532894253730774,0.68686842918396
2028,4,44,0.3468271493911743,0.6540037393569946
2028,4,45,0.3191206455230713,0.6289956569671631
2028,4,46,0.3059413731098175,0.6373185515403748
2028,4,47,0.3178424835205078,0.6295413374900818
2028,4,48,0.3114457428455353,0.6073771119117737
2028,4,49,0.3005450665950775,0.6248611211776733
